DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5
4,LAKE MACQUARIE,2845215,NORMAL,11,BELL ST,SPEERS POINT,2284,16/14932,R2,537.5,M,1/7/2017,288000,14A(1),6A(1),1/7/2016,255000,14A(1),6A(1),1/7/2015,231000,14A(1),6A(1),1/7/2014,196000,14A(1),6A(1),1/7/2013,186000,14A(1),6A(1)
4,LAKE MACQUARIE,2851478,NORMAL,124,KILABEN RD,KILABEN BAY,2283,3/203380 Licence 575550,R2,1207.8,M,1/7/2017,641000,14A(1),14I,1/7/2016,601000,14A(2),14I,1/7/2015,604000,14A(1),14I,1/7/2014,643000,14A(1),14I,1/7/2013,588000,14A(2),14I
4,LAKE MACQUARIE,2861635,NORMAL,159A,NORTHCOTE AVE,SWANSEA,2281,2221/1034452,R2,1066,M,1/7/2017,423000,14A(1),6A(1),1/7/2016,386000,14A(1),6A(1),1/7/2015,336000,14A(1),6A(1),1/7/2014,295000,14A(1),6A(1),1/7/2013,273000,14A(1),6A(1)
4,LAKE MACQUARIE,2920526,NORMAL,88,BULLS GARDEN RD,WHITEBRIDGE,2290,88/1042152,P,5.159,H,1/7/2017,532000,14A(1),6A(1),1/7/2016,348000,14A(1),6A(1),1/7/2015,348000,14A(1),6A(1),1/7/2014,348000,14A(1),6A(1),1/7/2013,385000,14A(1),6A(1)
4,LAKE MACQUARIE,2823810,UNDERSP,69,ALBERT ST,WARNERS BAY,2282,"1, 2, 3, CP/SP69606",R3,1011,M,1/7/2017,576000,14A(1),6A(1),1/7/2016,480000,14A(1),6A(1),1/7/2015,440000,14A(1),6A(1),1/7/2014,383000,14A(1),6A(1),1/7/2013,350000,14A(1),6A(1)
4,LAKE MACQUARIE,2826941,NORMAL,133,CAVES BEACH RD,CAVES BEACH,2281,1/567265,RE1,189.7,M,1/7/2017,3580,14A(1),6A(1),1/7/2016,3580,14A(1),6A(1),1/7/2015,3580,14A(1),6A(1),1/7/2014,3580,14A(1),6A(1),1/7/2013,3500,14A(1),6A(1)
4,LAKE MACQUARIE,2829638,NORMAL,209,WOMMARA AVE,BELMONT NORTH,2280,3/127888,R2,556.4,M,1/7/2017,314000,14A(1),6A(1),1/7/2016,280000,14A(1),6A(1),1/7/2015,268000,14A(1),6A(1),1/7/2014,239000,14A(1),6A(1),1/7/2013,225000,14A(1),6A(1)
4,LAKE MACQUARIE,2845441,NORMAL,4,COUNCIL ST,SPEERS POINT,2284,231/1031462,R2,389.5,M,1/7/2017,304000,14A(1),6A(1),1/7/2016,269000,14A(1),6A(1),1/7/2015,243000,14A(1),6A(1),1/7/2014,206000,14A(1),6A(1),1/7/2013,195000,14A(1),6A(1)
4,LAKE MACQUARIE,2845442,NORMAL,4A,COUNCIL ST,SPEERS POINT,2284,232/1031462,R2,453.9,M,1/7/2017,304000,14A(1),6A(1),1/7/2016,269000,14A(1),6A(1),1/7/2015,243000,14A(1),6A(1),1/7/2014,206000,14A(1),6A(1),1/7/2013,195000,14A(1),6A(1)
4,LAKE MACQUARIE,2851646,NORMAL,4,FOURTH ST,CARDIFF SOUTH,2285,11/1032650,R2,370,M,1/7/2017,227000,14A(1),6A(1),1/7/2016,206000,14A(1),6A(1),1/7/2015,177000,14A(1),6A(1),1/7/2014,150000,14A(1),6A(1),1/7/2013,135000,14A(1),6A(1)
4,LAKE MACQUARIE,2851647,NORMAL,2,ELM AVE,CARDIFF SOUTH,2285,12/1032650,R2,365.8,M,1/7/2017,212000,14A(1),6A(1),1/7/2016,193000,14A(1),6A(1),1/7/2015,166000,14A(1),6A(1),1/7/2014,141000,14A(1),6A(1),1/7/2013,128000,14A(1),6A(1)
4,LAKE MACQUARIE,2854598,NORMAL,14,VERDELHO ST,BONNELLS BAY,2264,1/1033254,R2,477.3,M,1/7/2017,225000,14A(1),6A(1),1/7/2016,200000,14A(1),6A(1),1/7/2015,166000,14A(1),6A(1),1/7/2014,136000,14A(1),6A(1),1/7/2013,120000,14A(1),6A(1)
4,LAKE MACQUARIE,2854599,NORMAL,16,VERDELHO ST,BONNELLS BAY,2264,2/1033254,R2,554.3,M,1/7/2017,250000,14A(1),6A(1),1/7/2016,222000,14A(1),6A(1),1/7/2015,185000,14A(1),6A(1),1/7/2014,157000,14A(1),6A(1),1/7/2013,144000,14A(1),6A(1)
4,LAKE MACQUARIE,2861078,NORMAL,8,MUNMORAH ST,WYEE,2259,71/1034366,R2,489.5,M,1/7/2017,208000,14A(1),6A(1),1/7/2016,178000,14A(1),6A(1),1/7/2015,162000,14A(1),6A(1),1/7/2014,123000,14A(1),6A(1),1/7/2013,119000,14A(1),6A(1)
4,LAKE MACQUARIE,2861079,NORMAL,8A,MUNMORAH ST,WYEE,2259,72/1034366,R2,523,M,1/7/2017,192000,14A(1),6A(1),1/7/2016,164000,14A(1),6A(1),1/7/2015,149000,14A(1),6A(1),1/7/2014,112000,14A(1),6A(1),1/7/2013,109000,14A(1),6A(1)
4,LAKE MACQUARIE,2819856,NORMAL,17A,VALENTINE CRES,VALENTINE,2280,1/510699,RE2,6943,M,1/7/2017,949000,14A(1),6A(1),1/7/2016,903000,14A(1),6A(1),1/7/2015,903000,14A(1),6A(1),1/7/2014,903000,60A(1)(a),6A(1),1/7/2013,903000,60A(1)(a),6A(1)
4,LAKE MACQUARIE,2819871,NORMAL,133,CESSNOCK RD,AWABA,2283,"10, 11/845676",R2,8620,M,1/7/2017,72800,14A(1),6A(1),1/7/2016,69300,14A(1),6A(1),1/7/2015,56400,14A(1),6A(1),1/7/2014,47000,14A(1),6A(1),1/7/2013,43100,14A(1),6A(1)
4,LAKE MACQUARIE,2819895,NORMAL,11B,STOCKTON ST,MORISSET,2264,558/1025295,E2,6938,M,1/7/2017,250000,14A(1),6A(1),1/7/2016,361000,14A(1),6A(1),1/7/2015,314000,14A(1),6A(1),1/7/2014,302000,14A(1),6A(1),1/7/2013,263000,14A(1),6A(1)
4,LAKE MACQUARIE,2819896,NORMAL,22A,NEWCASTLE ST,MORISSET,2264,559/1025295,R3,8111,M,1/7/2017,553000,14A(1),6A(1),1/7/2016,423000,14A(1),6A(1),1/7/2015,394000,14A(1),6A(1),1/7/2014,343000,14A(1),6A(1),1/7/2013,327000,14A(1),6A(1)
4,LAKE MACQUARIE,2823867,NORMAL,324A,THE ESPLANADE,SPEERS POINT,2284,1/1027182,R2,411.2,M,1/7/2017,406000,14A(1),6A(1),1/7/2016,383000,14A(1),6A(1),1/7/2015,351000,14A(1),6A(1),1/7/2014,299000,14A(1),6A(1),1/7/2013,291000,14A(1),6A(1)
4,LAKE MACQUARIE,2823868,NORMAL,324,THE ESPLANADE,SPEERS POINT,2284,2/1027182,R2,453.4,M,1/7/2017,416000,14A(1),6A(1),1/7/2016,393000,14A(1),6A(1),1/7/2015,371000,14A(1),6A(1),1/7/2014,316000,14A(1),6A(1),1/7/2013,308000,14A(1),6A(1)
4,LAKE MACQUARIE,2829679,NORMAL,102,KINGFISHER CCT,CAMS WHARF,2281,10/285675,SP3,161.6,M,1/7/2017,141000,14A(1),14E,1/7/2016,141000,14A(1),14E,1/7/2015,133000,14A(1),14E,1/7/2014,124000,14A(1),14E,1/7/2013,124000,14A(1),14E
4,LAKE MACQUARIE,2829680,NORMAL,103,KINGFISHER CCT,CAMS WHARF,2281,11/285675,SP3,163.4,M,1/7/2017,141000,14A(1),14E,1/7/2016,141000,14A(1),14E,1/7/2015,133000,14A(1),14E,1/7/2014,124000,14A(1),14E,1/7/2013,124000,14A(1),14E
4,LAKE MACQUARIE,2829682,NORMAL,,KINGFISHER CCT,CAMS WHARF,2281,13/285675,SP3,33.55,M,1/7/2017,16200,14A(1),14E,1/7/2016,16200,14A(1),14E,1/7/2015,15300,14A(1),14E,1/7/2014,14200,14A(1),14E,1/7/2013,14200,14A(1),14E
4,LAKE MACQUARIE,2829683,NORMAL,,KINGFISHER CCT,CAMS WHARF,2281,14/285675,SP3,33.52,M,1/7/2017,16200,14A(1),14E,1/7/2016,16200,14A(1),14E,1/7/2015,15300,14A(1),14E,1/7/2014,14200,14A(1),14E,1/7/2013,14200,14A(1),14E
4,LAKE MACQUARIE,2829684,NORMAL,,KINGFISHER CCT,CAMS WHARF,2281,15/285675,SP3,28.06,M,1/7/2017,16200,14A(1),14E,1/7/2016,16200,14A(1),14E,1/7/2015,15300,14A(1),14E,1/7/2014,14200,14A(1),14E,1/7/2013,14200,14A(1),14E
4,LAKE MACQUARIE,2829685,NORMAL,94,KINGFISHER CCT,CAMS WHARF,2281,2/285675,SP3,254.7,M,1/7/2017,141000,14A(1),14E,1/7/2016,141000,14A(1),14E,1/7/2015,133000,14A(1),14E,1/7/2014,124000,14A(1),14E,1/7/2013,124000,14A(1),14E
4,LAKE MACQUARIE,2829691,NORMAL,100,KINGFISHER CCT,CAMS WHARF,2281,8/285675,SP3,166.7,M,1/7/2017,141000,14A(1),14E,1/7/2016,141000,14A(1),14E,1/7/2015,133000,14A(1),14E,1/7/2014,124000,14A(1),14E,1/7/2013,124000,14A(1),14E
4,LAKE MACQUARIE,2829692,NORMAL,101,KINGFISHER CCT,CAMS WHARF,2281,9/285675,SP3,166.5,M,1/7/2017,141000,14A(1),14E,1/7/2016,141000,14A(1),14E,1/7/2015,133000,14A(1),14E,1/7/2014,124000,14A(1),14E,1/7/2013,124000,14A(1),14E
4,LAKE MACQUARIE,2829694,NORMAL,59,BOYD ST,SWANSEA,2281,1/318097,R3,2706,M,1/7/2017,743000,14A(1),6A(1),1/7/2016,666000,14A(1),6A(1),1/7/2015,577000,14A(1),6A(1),1/7/2014,513000,14A(1),6A(1),1/7/2013,498000,14A(1),6A(1)
4,LAKE MACQUARIE,2829829,NORMAL,9,AWABA ST,FASSIFERN,2283,41/1021628,R2,1742,M,1/7/2017,369000,14A(1),6A(1),1/7/2016,322000,14A(1),6A(1),1/7/2015,316000,14A(1),6A(1),1/7/2014,277000,14A(1),6A(1),1/7/2013,270000,14A(1),6A(1)
4,LAKE MACQUARIE,2829830,NORMAL,7,AWABA ST,FASSIFERN,2283,42/1021628,R2,1060,M,1/7/2017,348000,14A(1),6A(1),1/7/2016,304000,14A(1),6A(1),1/7/2015,298000,14A(1),6A(1),1/7/2014,259000,14A(1),6A(1),1/7/2013,253000,14A(1),6A(1)
4,LAKE MACQUARIE,2835846,NORMAL,37,SEAFARER CL,BELMONT,2280,131/1029534,R2,400.8,M,1/7/2017,247000,14A(1),6A(1),1/7/2016,214000,14A(1),6A(1),1/7/2015,205000,14A(1),6A(1),1/7/2014,183000,14A(1),6A(1),1/7/2013,168000,14A(1),6A(1)
4,LAKE MACQUARIE,2835847,NORMAL,35,SEAFARER CL,BELMONT,2280,132/1029534,R2,398.8,M,1/7/2017,218000,14A(1),6A(1),1/7/2016,189000,14A(1),6A(1),1/7/2015,181000,14A(1),6A(1),1/7/2014,162000,14A(1),6A(1),1/7/2013,149000,14A(1),6A(1)
4,LAKE MACQUARIE,2835976,NORMAL,89,CROWN ST,BELMONT,2280,1/1029890,R2,703.8,M,1/7/2017,400000,14A(1),6A(1),1/7/2016,347000,14A(1),6A(1),1/7/2015,332000,14A(1),6A(1),1/7/2014,302000,14A(1),6A(1),1/7/2013,278000,14A(1),6A(1)
4,LAKE MACQUARIE,2835977,NORMAL,39,GREEN POINT DR,BELMONT,2280,10/1029890,R2,742.6,M,1/7/2017,402000,14A(1),6A(1),1/7/2016,349000,14A(1),6A(1),1/7/2015,334000,14A(1),6A(1),1/7/2014,305000,14A(1),6A(1),1/7/2013,280000,14A(1),6A(1)
4,LAKE MACQUARIE,2835978,NORMAL,37,GREEN POINT DR,BELMONT,2280,11/1029890,R2,666.9,M,1/7/2017,400000,14A(1),6A(1),1/7/2016,347000,14A(1),6A(1),1/7/2015,332000,14A(1),6A(1),1/7/2014,302000,14A(1),6A(1),1/7/2013,278000,14A(1),6A(1)
4,LAKE MACQUARIE,2835979,NORMAL,35,GREEN POINT DR,BELMONT,2280,12/1029890,R2,716.7,M,1/7/2017,402000,14A(1),6A(1),1/7/2016,349000,14A(1),6A(1),1/7/2015,334000,14A(1),6A(1),1/7/2014,305000,14A(1),6A(1),1/7/2013,280000,14A(1),6A(1)
4,LAKE MACQUARIE,2835980,NORMAL,33,GREEN POINT DR,BELMONT,2280,13/1029890,R2,741.7,M,1/7/2017,402000,14A(1),6A(1),1/7/2016,349000,14A(1),6A(1),1/7/2015,334000,14A(1),6A(1),1/7/2014,305000,14A(1),6A(1),1/7/2013,280000,14A(1),6A(1)
4,LAKE MACQUARIE,2835981,NORMAL,31,GREEN POINT DR,BELMONT,2280,14/1029890,R2,719.4,M,1/7/2017,402000,14A(1),6A(1),1/7/2016,349000,14A(1),6A(1),1/7/2015,334000,14A(1),6A(1),1/7/2014,305000,14A(1),6A(1),1/7/2013,280000,14A(1),6A(1)
4,LAKE MACQUARIE,2835982,NORMAL,2,RINGTAIL CL,BELMONT,2280,2/1029890,R2,663.7,M,1/7/2017,400000,14A(1),6A(1),1/7/2016,347000,14A(1),6A(1),1/7/2015,332000,14A(1),6A(1),1/7/2014,302000,14A(1),6A(1),1/7/2013,278000,14A(1),6A(1)
4,LAKE MACQUARIE,2835983,NORMAL,4,RINGTAIL CL,BELMONT,2280,3/1029890,R2,624.7,M,1/7/2017,400000,14A(1),6A(1),1/7/2016,347000,14A(1),6A(1),1/7/2015,332000,14A(1),6A(1),1/7/2014,302000,14A(1),6A(1),1/7/2013,278000,14A(1),6A(1)
4,LAKE MACQUARIE,2835984,NORMAL,6,RINGTAIL CL,BELMONT,2280,4/1029890,R2,637.9,M,1/7/2017,400000,14A(1),6A(1),1/7/2016,347000,14A(1),6A(1),1/7/2015,332000,14A(1),6A(1),1/7/2014,302000,14A(1),6A(1),1/7/2013,278000,14A(1),6A(1)
4,LAKE MACQUARIE,2835985,NORMAL,8,RINGTAIL CL,BELMONT,2280,5/1029890,R2,659.1,M,1/7/2017,401000,14A(1),6A(1),1/7/2016,348000,14A(1),6A(1),1/7/2015,333000,14A(1),6A(1),1/7/2014,304000,14A(1),6A(1),1/7/2013,279000,14A(1),6A(1)
4,LAKE MACQUARIE,2835986,NORMAL,7,RINGTAIL CL,BELMONT,2280,6/1029890,R2,893.1,M,1/7/2017,418000,14A(1),6A(1),1/7/2016,363000,14A(1),6A(1),1/7/2015,347000,14A(1),6A(1),1/7/2014,318000,14A(1),6A(1),1/7/2013,292000,14A(1),6A(1)
4,LAKE MACQUARIE,2835987,NORMAL,5,RINGTAIL CL,BELMONT,2280,7/1029890,R2,696.8,M,1/7/2017,402000,14A(1),6A(1),1/7/2016,349000,14A(1),6A(1),1/7/2015,334000,14A(1),6A(1),1/7/2014,305000,14A(1),6A(1),1/7/2013,280000,14A(1),6A(1)
4,LAKE MACQUARIE,2835988,NORMAL,3,RINGTAIL CL,BELMONT,2280,8/1029890,R2,638.8,M,1/7/2017,402000,14A(1),6A(1),1/7/2016,349000,14A(1),6A(1),1/7/2015,334000,14A(1),6A(1),1/7/2014,305000,14A(1),6A(1),1/7/2013,280000,14A(1),6A(1)
4,LAKE MACQUARIE,2835989,NORMAL,93,CROWN ST,BELMONT,2280,9/1029890,R2,763.2,M,1/7/2017,402000,14A(1),6A(1),1/7/2016,349000,14A(1),6A(1),1/7/2015,334000,14A(1),6A(1),1/7/2014,305000,14A(1),6A(1),1/7/2013,280000,14A(1),6A(1)
4,LAKE MACQUARIE,2845592,NORMAL,13,WAMSLEY ST,DORA CREEK,2264,5/449314,R2,613.3,M,1/7/2017,138000,14A(1),6A(1),1/7/2016,117000,14A(1),6A(1),1/7/2015,105000,14A(1),6A(1),1/7/2014,98900,14A(1),6A(1),1/7/2013,93100,14A(1),6A(1)
4,LAKE MACQUARIE,2848805,UNDERSP,101,COWLISHAW ST,REDHEAD,2290,"1, 2, 3, 4, 5, 6, CP/SP66004",B1,910.6,M,1/7/2017,538000,14A(1),6A(1),1/7/2016,512000,14A(1),6A(1),1/7/2015,460000,14A(1),6A(1),1/7/2014,418000,14A(1),6A(1),1/7/2013,418000,14A(1),6A(1)
4,LAKE MACQUARIE,2851756,UNDERSP,6,CENTRE AVE,BLACKALLS PARK,2283,"1, 2, 3, 4, CP/SP66205",R3,1011,M,1/7/2017,249000,14A(1),6A(1),1/7/2016,210000,14A(1),6A(1),1/7/2015,199000,14A(1),6A(1),1/7/2014,159000,14A(1),6A(1),1/7/2013,149000,14A(1),6A(1)
4,LAKE MACQUARIE,2861175,NORMAL,180,MATTHEWS VALLEY RD,COORANBONG,2265,20/1030152,E4,1.21,H,1/7/2017,345000,14A(1),6A(1),1/7/2016,329000,14A(1),6A(1),1/7/2015,263000,14A(1),6A(1),1/7/2014,253000,14A(1),6A(1),1/7/2013,246000,14A(1),6A(1)
4,LAKE MACQUARIE,2861176,NORMAL,15,WOMBAT WAY,COORANBONG,2265,21/1030152,E4,2.109,H,1/7/2017,418000,14A(1),6A(1),1/7/2016,398000,14A(1),6A(1),1/7/2015,318000,14A(1),6A(1),1/7/2014,306000,14A(1),6A(1),1/7/2013,297000,14A(1),6A(1)
4,LAKE MACQUARIE,2861179,NORMAL,122,MANDALUCK CH,MANDALONG,2264,652/878062,E3,2.246,H,1/7/2017,418000,14A(1),6A(1),1/7/2016,334000,14A(1),6A(1),1/7/2015,290000,14A(1),6A(1),1/7/2014,270000,14A(1),6A(1),1/7/2013,262000,14A(1),6A(1)
4,LAKE MACQUARIE,2861185,NORMAL,3,CORDEN ST,EDGEWORTH,2285,8/9/2149,R2,303.5,M,1/7/2017,184000,14A(1),6A(1),1/7/2016,160000,14A(1),6A(1),1/7/2015,150000,14A(1),6A(1),1/7/2014,132000,14A(1),6A(1),1/7/2013,123000,14A(1),6A(1)
4,LAKE MACQUARIE,2861186,NORMAL,5,CORDEN ST,EDGEWORTH,2285,100/609805,R2,422.1,M,1/7/2017,213000,14A(1),6A(1),1/7/2016,185000,14A(1),6A(1),1/7/2015,174000,14A(1),6A(1),1/7/2014,153000,14A(1),6A(1),1/7/2013,143000,14A(1),6A(1)
4,LAKE MACQUARIE,2861196,NORMAL,17,EXCELSIOR PDE,CAREY BAY,2283,62/1011357 Licence 325676,R2,1254.65,M,1/7/2017,834000,14A(1),14I,1/7/2016,782000,14A(1),14I,1/7/2015,782000,14A(1),14I,1/7/2014,832000,14A(1),14I,1/7/2013,765000,14A(1),14I
4,LAKE MACQUARIE,2861201,NORMAL,87,ILFORD AVE,ARCADIA VALE,2283,8/19159 Shared Use Licence 549922,R2,739.3,M,1/7/2017,703000,14A(1),14I,1/7/2016,585000,14A(1),14I,1/7/2015,603000,14A(2),14I,1/7/2014,515000,14A(1),14I,1/7/2013,474000,14A(2),14I
4,LAKE MACQUARIE,2891138,NORMAL,128,DOBELL DR,WANGI WANGI,2267,751/1036572,R2,277.6,M,1/7/2017,219000,14A(1),6A(1),1/7/2016,196000,14A(1),6A(1),1/7/2015,185000,14A(1),6A(1),1/7/2014,168000,14A(1),6A(1),1/7/2013,162000,14A(1),6A(1)
4,LAKE MACQUARIE,2891139,NORMAL,128A,DOBELL DR,WANGI WANGI,2267,752/1036572,R2,476.9,M,1/7/2017,484000,14A(1),6A(1),1/7/2016,403000,14A(1),6A(1),1/7/2015,403000,14A(1),6A(1),1/7/2014,384000,14A(1),6A(1),1/7/2013,333000,14A(1),6A(1)
4,LAKE MACQUARIE,2867537,NORMAL,3,DILLWYNIA CT,VALENTINE,2280,10/270276,R2,665,M,1/7/2017,399000,14A(1),14E,1/7/2016,347000,14A(1),14E,1/7/2015,323000,14A(1),14E,1/7/2014,300000,14A(1),14E,1/7/2013,273000,14A(1),14E
4,LAKE MACQUARIE,2867538,NORMAL,5,DILLWYNIA CT,VALENTINE,2280,11/270276,R2,651.6,M,1/7/2017,399000,14A(1),14E,1/7/2016,347000,14A(1),14E,1/7/2015,323000,14A(1),14E,1/7/2014,300000,14A(1),14E,1/7/2013,273000,14A(1),14E
4,LAKE MACQUARIE,2867539,NORMAL,7,DILLWYNIA CT,VALENTINE,2280,12/270276,R2,679.5,M,1/7/2017,399000,14A(1),14E,1/7/2016,347000,14A(1),14E,1/7/2015,323000,14A(1),14E,1/7/2014,300000,14A(1),14E,1/7/2013,273000,14A(1),14E
4,LAKE MACQUARIE,2867540,NORMAL,9,DILLWYNIA CT,VALENTINE,2280,13/270276,R2,796.4,M,1/7/2017,405000,14A(1),14E,1/7/2016,352000,14A(1),14E,1/7/2015,327000,14A(1),14E,1/7/2014,304000,14A(1),14E,1/7/2013,276000,14A(1),14E
4,LAKE MACQUARIE,2867543,NORMAL,39,THE PARK CHASE,VALENTINE,2280,16/270276,R2,552,M,1/7/2017,377000,14A(1),14E,1/7/2016,328000,14A(1),14E,1/7/2015,304000,14A(1),14E,1/7/2014,283000,14A(1),14E,1/7/2013,257000,14A(1),14E
4,LAKE MACQUARIE,2867544,NORMAL,41,THE PARK CHASE,VALENTINE,2280,17/270276,R2,720.8,M,1/7/2017,377000,14A(1),14E,1/7/2016,328000,14A(1),14E,1/7/2015,304000,14A(1),14E,1/7/2014,283000,14A(1),14E,1/7/2013,257000,14A(1),14E
4,LAKE MACQUARIE,2867545,NORMAL,43,THE PARK CHASE,VALENTINE,2280,18/270276,R2,621.3,M,1/7/2017,354000,14A(1),14E,1/7/2016,308000,14A(1),14E,1/7/2015,285000,14A(1),14E,1/7/2014,265000,14A(1),14E,1/7/2013,241000,14A(1),14E
4,LAKE MACQUARIE,2867546,NORMAL,45,THE PARK CHASE,VALENTINE,2280,19/270276,R2,565.5,M,1/7/2017,378000,14A(1),14E,1/7/2016,329000,14A(1),14E,1/7/2015,305000,14A(1),14E,1/7/2014,284000,14A(1),14E,1/7/2013,258000,14A(1),14E
4,LAKE MACQUARIE,2867547,NORMAL,23,THE PARK CHASE,VALENTINE,2280,2/270276,R2,798.9,M,1/7/2017,371000,14A(1),14E,1/7/2016,323000,14A(1),14E,1/7/2015,299000,14A(1),14E,1/7/2014,278000,14A(1),14E,1/7/2013,253000,14A(1),14E
4,LAKE MACQUARIE,2867548,NORMAL,47,THE PARK CHASE,VALENTINE,2280,20/270276,R2,736,M,1/7/2017,378000,14A(1),14E,1/7/2016,329000,14A(1),14E,1/7/2015,305000,14A(1),14E,1/7/2014,284000,14A(1),14E,1/7/2013,258000,14A(1),14E
4,LAKE MACQUARIE,2867550,NORMAL,50,THE PARK CHASE,VALENTINE,2280,22/270276,R2,496,M,1/7/2017,369000,14A(1),14E,1/7/2016,321000,14A(1),14E,1/7/2015,297000,14A(1),14E,1/7/2014,276000,14A(1),14E,1/7/2013,251000,14A(1),14E
4,LAKE MACQUARIE,2867551,NORMAL,52,THE PARK CHASE,VALENTINE,2280,23/270276,R2,496,M,1/7/2017,369000,14A(1),14E,1/7/2016,321000,14A(1),14E,1/7/2015,297000,14A(1),14E,1/7/2014,276000,14A(1),14E,1/7/2013,251000,14A(1),14E
4,LAKE MACQUARIE,2867552,NORMAL,54,THE PARK CHASE,VALENTINE,2280,24/270276,R2,496,M,1/7/2017,369000,14A(1),14E,1/7/2016,321000,14A(1),14E,1/7/2015,297000,14A(1),14E,1/7/2014,276000,14A(1),14E,1/7/2013,251000,14A(1),14E
4,LAKE MACQUARIE,2867553,NORMAL,56,THE PARK CHASE,VALENTINE,2280,25/270276,R2,543.8,M,1/7/2017,378000,14A(1),14E,1/7/2016,329000,14A(1),14E,1/7/2015,305000,14A(1),14E,1/7/2014,284000,14A(1),14E,1/7/2013,258000,14A(1),14E
4,LAKE MACQUARIE,2867554,NORMAL,58,THE PARK CHASE,VALENTINE,2280,26/270276,R2,671.6,M,1/7/2017,399000,14A(1),14E,1/7/2016,347000,14A(1),14E,1/7/2015,323000,14A(1),14E,1/7/2014,300000,14A(1),14E,1/7/2013,273000,14A(1),14E
4,LAKE MACQUARIE,2867555,NORMAL,11,PICNIC WAY,VALENTINE,2280,27/270276,R2,586,M,1/7/2017,378000,14A(1),14E,1/7/2016,329000,14A(1),14E,1/7/2015,305000,14A(1),14E,1/7/2014,284000,14A(1),14E,1/7/2013,258000,14A(1),14E
4,LAKE MACQUARIE,2867556,NORMAL,9,PICNIC WAY,VALENTINE,2280,28/270276,R2,495,M,1/7/2017,369000,14A(1),14E,1/7/2016,321000,14A(1),14E,1/7/2015,297000,14A(1),14E,1/7/2014,276000,14A(1),14E,1/7/2013,251000,14A(1),14E
4,LAKE MACQUARIE,2867557,NORMAL,7,PICNIC WAY,VALENTINE,2280,29/270276,R2,495,M,1/7/2017,369000,14A(1),14E,1/7/2016,321000,14A(1),14E,1/7/2015,297000,14A(1),14E,1/7/2014,276000,14A(1),14E,1/7/2013,251000,14A(1),14E
4,LAKE MACQUARIE,2867558,NORMAL,25,THE PARK CHASE,VALENTINE,2280,3/270276,R2,607.8,M,1/7/2017,379000,14A(1),14E,1/7/2016,330000,14A(1),14E,1/7/2015,306000,14A(1),14E,1/7/2014,285000,14A(1),14E,1/7/2013,259000,14A(1),14E
4,LAKE MACQUARIE,2867559,NORMAL,5,PICNIC WAY,VALENTINE,2280,30/270276,R2,495,M,1/7/2017,369000,14A(1),14E,1/7/2016,321000,14A(1),14E,1/7/2015,297000,14A(1),14E,1/7/2014,276000,14A(1),14E,1/7/2013,251000,14A(1),14E
4,LAKE MACQUARIE,2867560,NORMAL,3,PICNIC WAY,VALENTINE,2280,31/270276,R2,495,M,1/7/2017,369000,14A(1),14E,1/7/2016,321000,14A(1),14E,1/7/2015,297000,14A(1),14E,1/7/2014,276000,14A(1),14E,1/7/2013,251000,14A(1),14E
4,LAKE MACQUARIE,2867561,NORMAL,44,THE PARK CHASE,VALENTINE,2280,32/270276,R2,486.3,M,1/7/2017,354000,14A(1),14E,1/7/2016,308000,14A(1),14E,1/7/2015,285000,14A(1),14E,1/7/2014,265000,14A(1),14E,1/7/2013,241000,14A(1),14E
4,LAKE MACQUARIE,2867562,NORMAL,46,THE PARK CHASE,VALENTINE,2280,33/270276,R2,465.3,M,1/7/2017,352000,14A(1),14E,1/7/2016,306000,14A(1),14E,1/7/2015,283000,14A(1),14E,1/7/2014,263000,14A(1),14E,1/7/2013,239000,14A(1),14E
4,LAKE MACQUARIE,2867564,NORMAL,63,THE PARK CHASE,VALENTINE,2280,35/270276,R2,594,M,1/7/2017,373000,14A(1),14E,1/7/2016,324000,14A(1),14E,1/7/2015,300000,14A(1),14E,1/7/2014,279000,14A(1),14E,1/7/2013,254000,14A(1),14E
4,LAKE MACQUARIE,2867565,NORMAL,61,THE PARK CHASE,VALENTINE,2280,36/270276,R2,594,M,1/7/2017,373000,14A(1),14E,1/7/2016,324000,14A(1),14E,1/7/2015,300000,14A(1),14E,1/7/2014,279000,14A(1),14E,1/7/2013,254000,14A(1),14E
4,LAKE MACQUARIE,2867566,NORMAL,59,THE PARK CHASE,VALENTINE,2280,37/270276,R2,594,M,1/7/2017,373000,14A(1),14E,1/7/2016,324000,14A(1),14E,1/7/2015,300000,14A(1),14E,1/7/2014,279000,14A(1),14E,1/7/2013,254000,14A(1),14E
